ReA_nm,-280.0,-275.0,-270.0,-265.0,-260.0,-255.0,-250.0,-245.0,-240.0,-235.0,-230.0,-225.0,-220.0,-215.0,-210.0,-205.0,-200.0,-195.0,-190.0,-185.0,-180.0,-175.0,-170.0,-165.0,-160.0,-155.0,-150.0,-145.0,-140.0,-135.0,-130.0,-125.0,-120.0,-115.0,-110.0,-105.0,-100.0,-95.0,-90.0,-85.0,-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0
0.0,7.352601764449459,7.57670675386368,7.812355724186703,8.060323524153107,8.32144936330807,8.596643093847826,8.886892186017459,9.193269480310716,9.516941810003079,9.859179599000893,10.221367552676922,10.605016573328808,11.011777047143248,11.443453666008446,11.902021965020982,12.389646774761085,12.908702805821045,13.461797600807303,14.051797104791657,14.68185411701602,15.355439891728142,16.07637915026858,16.84888874415193,17.677620161728235,18.56770598766335,19.524810289099463,20.555182693104097,21.66571560697431,22.86400357548281,24.158403112476975,25.558090415397537,27.073113074316417,28.714430098037216,30.49393214228894,32.42443054845879,34.519599465067,36.79384969440908,39.262105775980096,41.9394490846707,44.84057953297882,47.97903746140834,51.36611698764433,55.00939538383764,58.910804992950446,63.0641926437988,67.45235757452768,72.04364618060788,76.78832370491705,81.61514521873924,86.4287975675302,91.1091319467691,95.51325691374485,99.48147361607529,102.84756544204859,105.45304320437035,107.16372496631443,107.88587165473055,107.70042992344067,106.80429681921464,105.23269759573948,103.04530524656337,100.3207836677912,97.15015260670052,93.62994390572732,89.85598818123437,85.91840582515837,81.89806962703184,77.86453673872595,73.87525937727673,69.97578602912476,66.20064339215817,62.57461879328304,59.11421835541887,55.82913851954186,52.72364566499143,49.79780479327225,47.04853218212981,44.47046969760074,42.056692265335066,39.799267230654415,37.689687091832795,35.719197042629474,33.87903712426249,32.160616390886,30.555633862330716,29.056158482943626,27.654677988691848,26.34412457526672,25.11788357032302,23.969789924614997,22.894116216033712,21.885554968608076,20.93919738702789,20.050510061099136,19.215310773204873,18.429744219560657,17.690258211601293,16.993580740026346,16.336698147128313,15.716834552159542,15.131432601139101,14.578135560017719,14.054770733367931,13.559334165788785,13.08997656697652,12.644990391601102,12.222797999987616,11.821940823803935,11.441069461507016,11.078934630453597,10.73437890578751,10.406329180068441,10.093789781812408
7.75,7.061482838227498,7.270876657502867,7.490849753311854,7.722098631093911,7.965376678952408,8.22149964149881,8.491351692248996,8.77589217629395,9.076163103964769,9.393297486295829,9.72852861435628,10.083200397054078,10.458778885888142,10.8568651303673,11.279209524412034,11.72772782190506,12.204519018433077,12.711885315753001,13.252354404941338,13.828704322480565,14.443991149088506,15.101579831522743,15.80517840942655,16.558875917554168,17.367184201363496,18.23508382105286,19.16807411176156,20.172227296582417,21.254246287699946,22.421525423050664,23.682212822124463,25.045272238659265,26.520541152069523,28.118780258432206,29.851707348225073,31.732005607899158,33.77329243579122,35.99002967326314,38.39734947362454,41.010761679440755,43.84569854345065,46.916841275312315,50.237161294078426,53.8165994794776,57.66030328274779,61.76635109269895,66.12292592111329,70.70496977635939,75.47047108041004,80.35672155237668,85.27712361433233,90.11940250995535,94.74630040975302,98.99987126821893,102.71019422802449,105.70856155033793,107.84401139922952,108.88042394310213,109.19320923097288,108.76972861321003,107.62702354766567,105.81012884237651,103.38774901756763,100.44604830516465,97.08154904319696,93.39413613608438,89.48096745844418,85.43178242427392,81.32578171807398,77.229992783539,73.19887142906501,69.27481892332236,65.4892947945129,61.86425028450094,58.41367113716877,55.14508348059533,52.06093298267755,49.159791204022056,46.43737397461827,43.887376507884696,41.50214136217814,39.273180739597855,37.191576049003814,35.248276730543644,33.43431815327087,31.74097568739494,30.159869267465783,28.683030154241695,27.302939293119458,26.01254469721508,24.80526364828238,23.67497417917161,22.61599923763152,21.62308609094955,20.69138287450108,19.816413679442032,18.994053185366475,18.22050154768254,17.492260026292055,16.80610767547841,16.159079291687974,15.548444725892375,14.971689602455477,14.426497440707424,13.910733143979622,13.422427800019813,12.95976472369574,12.521066665589865,12.104784106885146,11.709484560638778,11.33384280123926,10.976631946872182,10.636715323693219
15.5,6.797918977318343,6.994360526632786,7.200556235451993,7.4171374362860005,7.644786292281715,7.884240634725264,8.136299326281254,8.40182821310078,8.681766736996064,8.977135287977536,9.289043387694122,9.618698805825655,9.96741772436385,10.336636079091535,10.72792222351546,11.142991078075166,11.58371994662734,12.052166202883171,12.55058707139998,13.081461750423488,13.647516146550538,14.251750512579196,14.897470298120801,15.588320534719603,16.32832407919646,17.121924024696728,17.974030549905784,18.890072400966066,19.876053070756644,20.938611532638333,22.085087067669658,23.323587250531926,24.66305746850942,26.113349357000825,27.68528413389883,29.390704859320532,31.242508951541506,33.25464862470957,35.44208200637083,37.82065124322933,40.40685562653348,43.217477481218765,46.269006350856245,49.576793514179855,53.153855745595806,57.00923783774683,61.14584369697271,65.55766534776743,70.22639170913217,75.11748186849785,80.17595807732118,85.32242033798106,90.4500913373176,95.42400623965035,100.08364220777904,104.25015644003433,107.73878738165303,110.00490327119273,111.59171472974312,112.43598184040945,112.50292374495571,111.78972370922399,110.32581876023056,108.16991963046574,105.40430984187277,102.12741846079729,98.44583990414058,94.46687670115611,90.29238504864382,86.01432666317564,81.71208208448986,77.45132711927089,73.28413546168412,69.24993196612184,65.37695136224677,61.683923704836495,58.18178483249218,54.87528136091762,51.764397441853525,48.84557273005197,46.112709111057896,43.557980575911266,41.1724692501657,38.9466536931728,36.87077529200128,34.93510640259409,33.130140857440814,31.446724200332046,29.87613788988173,28.41014891919463,27.0410339008462,25.76158466941425,24.565100827993685,23.44537336434991,22.396662436159513,21.413671624635295,20.49152033827189,19.62571557620232,18.81212390270656,18.04694421548681,17.326681690168247,16.64812313606017,16.00831389095311,15.40453630585726,14.834289816560545,14.295272561904872,13.78536448432264,13.302611833079563,12.845212982292805,12.411505472222172,11.99995418213661,11.609140545173707,11.237752719251262
23.25,6.560737519104968,6.745818532831043,6.939948924478967,7.143705727903069,7.357711886069462,7.582640582955802,7.8192200445900335,8.068238865815104,8.330551926733358,8.607086971142156,8.898851928748426,9.20694307368173,9.532554123962118,9.876986400275152,10.241660177820892,10.62812738228802,11.038085800294448,11.473394996028432,11.936094149354535,12.428422056242786,12.952839559801385,13.512054708954107,14.109050971044224,14.747118852960254,15.429891310571552,16.161383345003784,16.94603619163476,17.788766496424103,18.69502083386603,19.67083583653834,20.72290405672437,21.858645436074415,23.086283878063476,24.414927842296365,25.854653030073823,27.41658399903162,29.112969786043106,30.957246140433373,32.96407352674112,35.14933533894551,37.53007440863256,40.12433748429897,42.95088652937215,46.028722210156694,49.37634900353659,53.01069396532571,56.94557491090825,61.189603667165464,65.74341512425839,70.59614722785136,75.72118079038484,81.07130503856665,86.57372618813504,92.12568481641169,97.59185265527749,102.80502663021845,107.5717250402687,111.05759598654507,113.96730155142271,116.19102067619235,117.63880859919546,118.24922506415949,117.99565514710112,116.88915258345428,114.97725312391637,112.33899019574375,109.077058987578,105.30851063043552,101.15542319132484,96.73673544955811,92.16198124934239,87.52718558078813,82.91279770886624,78.38329627548407,73.98800398129396,69.76265964692928,65.73136828683704,61.90864671436756,58.30137709976135,54.91056014504112,51.73281861428008,48.7616418443401,45.988386072984184,43.40305809509155,40.99491464510145,38.75290997589525,36.666021506355,34.72347957774656,32.91492318578054,31.23049954983782,29.66092179853769,28.197495988819835,26.83212613991729,25.557303912083775,24.366087929907035,23.252076473537187,22.209376273542887,21.232569389016174,20.31667957524966,19.457139116615636,18.649756779741324,17.890687305914813,17.176402689642636,16.50366536668755,15.8695033476258,15.271187272696134,14.706209323407075,14.172263900677548,13.667229964185047,13.189154920067814,12.73623994192896,12.30682661155479,11.899384769666115
31.0,6.348661499789976,6.523817658789911,6.707422083468539,6.900006507998912,7.102144555365681,7.314455664208414,7.537609440236632,7.772330483717591,8.019403751363166,8.279680518723668,8.554085018071024,8.843621836871682,9.14938417348215,9.472563059835656,9.814457675833205,10.176486897129873,10.560202237252296,10.967302366735067,11.399649416454452,11.859287299770179,12.34846231860484,12.869646352234733,13.425562964200475,14.019216801959129,14.653926704858561,15.333362977249688,16.061589322654115,16.84310996808935,17.682922529142342,18.58657716752789,19.560242560924493,20.610779121272323,21.74581973564781,22.973858024957895,24.30434366561493,25.747783621481393,27.315847080879358,29.021470338863733,30.87895560725698,32.904054504714274,35.11402242320519,37.527623637437614,40.165058377391155,43.04777151484988,46.19808744207565,49.63859678991381,53.39119810503777,57.47567305226974,61.90765113969819,66.69580751076748,71.83814940889953,77.31730626049703,83.09487657974269,89.10513838042004,95.24882555208441,101.38819958161841,107.34521041367297,112.02254971656934,116.28399762573795,119.98442931585718,122.9832843287181,125.15631943143902,126.4075309825153,126.67929597705054,125.95883259964698,124.27967181824101,121.71783195683446,118.38348891555015,114.40978027413306,109.94073220552673,105.12012263513292,100.08254767342686,94.94727942370865,89.81490165694136,84.76630312917793,79.86341749302082,75.1510809287207,70.65946716947046,66.40669316465014,62.40132432107424,58.644622907314485,55.13246867710087,51.85693804093542,48.80756237636699,45.97230355137701,43.33829107584166,40.89236490082956,38.62146388198618,36.512894358682686,34.554507412203385,32.73480783209596,31.043012957768372,29.469075473643827,28.00368090171027,26.63822787731329,25.36479721253017,24.17611414463458,23.06550694173415,22.026864113104693,21.05459178116242,20.143572261301816,19.289124522061492,18.48696692770934,17.73318247243124,17.024186580009548,16.35669745009969,15.727708870566829,15.134465376283575,14.574439611936592,14.045311745012375,13.544950771740893,13.071397560808903,12.622849485253292
38.75,6.160387595355844,6.326912450162375,6.501373900129642,6.684265858857845,6.87612083232563,7.077513518892787,7.289064798381308,7.511446157716428,7.745384607003451,7.991668147237122,8.251151859228521,8.524764692950717,8.813517047533418,9.118509244788983,9.440941013667064,9.782122119683475,10.143484292454163,10.5265946263232,10.933170654073487,11.365097322242692,11.82444612904473,12.31349672272318,12.834761299707552,13.391012188489665,13.985313056807943,14.621054236361662,15.301992720261078,16.032297452420575,16.81660059268931,17.660055502599484,18.5684022476388,19.548041442725104,20.606117262560936,21.750610374529664,22.990441394377196,24.3355851637552,25.797195630734777,27.38774027458397,29.121141704749782,31.01292207000434,33.08034294311696,35.34252899623578,37.82055751174168,40.5374868787566,43.518284830599555,46.789600269921436,50.37930008611069,54.31566368452212,58.626093271869216,63.335159695072356,68.46176842234077,74.01521195741847,79.98989870993525,86.35865424563947,93.06473437421917,100.01313159846679,107.06243288978344,112.88455686090802,118.50303210359682,123.75554730029151,128.46474017408826,132.4492859630861,135.5384601562169,137.58854271945185,138.49850160231867,138.2219884881585,136.77310199993477,134.2246209846837,130.6991100872687,126.35485726962212,121.36949461384688,115.9241725120789,110.1904613734273,104.32112184986727,98.44489786365378,92.66478767633386,87.05890252422779,81.68297012522163,76.57367065920057,71.75220015123499,67.22766697437321,63.000102707913506,59.06299633453073,55.405343522101084,52.01324987234017,48.87114907263057,45.96270297313796,43.271447570514674,40.78124136257522,38.476563444860936,36.34269969855207,34.36584729545516,32.5331608428673,30.832757848627036,29.253696700918237,27.785936865407596,26.42028832875549,25.14835529864212,23.96247766411307,22.855672608531385,21.8215779561223,20.854398247642894,19.948854123592913,19.100135300683963,18.30385722579995,17.556021356515895,16.852978929862147,16.191398027717742,15.568233717913584,14.980701037457681,14.426250582918913,13.902546479067968,13.40744650762645
46.5,5.994641313654917,6.15370139099957,6.320263817375839,6.494790939486351,6.677780986712451,6.869771405906773,7.071342556737008,7.28312181184221,7.505788112107583,7.740077034307729,7.986786436355797,8.246782754592358,8.521008038147432,8.810487817636234,9.11633991956587,9.439784354138391,9.782154422985826,10.144909215167566,10.529647684961413,10.938124534112564,11.372268154862402,11.834200928922314,12.326262222311296,12.85103446741436,13.411372782540392,14.010438646437068,14.651738221327351,15.33916600350368,16.077054575352964,16.87023133613959,17.724083198970828,18.64463035419183,19.63861030807105,20.71357349849571,21.877991847987264,23.141381609733713,24.514441750107757,26.00920882409787,27.639228737692918,29.419744804686154,31.367899876385263,33.502947734762024,35.84646493893296,38.422548260956766,41.257973853114166,44.38228116119433,47.8277257932992,51.629019201269074,55.82273711913727,60.44623159537438,65.53582306043504,71.1239829187128,77.23515522353665,83.87983384697179,91.04655757986511,98.69168875974917,106.7273104345666,113.62959944677081,120.58380871354596,127.43393013846371,133.98905381125707,140.02911526433107,145.3167101051944,149.61510984444033,152.71101205023274,154.43874670037707,154.70133230243124,153.48367456378736,150.85468019482278,146.9577505450728,141.99202140869855,136.18870880386726,129.7873753714963,123.01596551896225,116.07672735149362,109.13840135208531,102.33381206316193,95.76139736469977,89.48913908405974,83.5596051633869,77.99517983292169,72.80291349236627,67.97870593342891,63.51073072503127,59.38212591057676,55.57303639024945,52.06211597758181,48.82759761789421,45.8480294448525,43.102759049396,40.572232442669794,38.23815968179239,36.08358679237808,34.09290360936733,32.25180928726791,30.547251189552735,28.967348314903127,27.50130704002109,26.139334485092757,24.872553018739897,23.692918140872248,22.59314108034259,21.56661681813993,20.607357819983708,19.709933478250623,18.86941508077298,18.081326013006294,17.341596838514967,16.64652487494872,15.992737877453397,15.37716145082743,14.796989830119204,14.24965969289032
54.25,5.850214749422006,6.002864797108057,6.16265030897645,6.330007334093262,6.505405575118736,6.689351507135535,6.882391833948637,7.085117323512496,7.298167069897557,7.522233235840213,7.758066337572068,8.006481142465057,8.268363260257797,8.544676520479307,8.836471242434618,9.144893520086399,9.471195662739229,9.816747954056002,10.183051917136087,10.571755302778561,10.984669052362925,11.423786526844466,11.891305340157322,12.389652189967144,12.92151114250033,13.489855902540528,14.097986686225731,14.749572414721017,15.44869906296495,16.19992513120573,17.008345359395186,17.87966397650038,18.820278968027193,19.837379053024765,20.939055280531836,22.134429373114976,23.433801141072443,24.848817430150923,26.39266509154929,28.080290285525045,29.928645908482764,31.956967851458412,34.187078825787516,36.643715133386806,39.35486627696907,42.352108618739074,45.670900849105514,49.35078863588295,53.43543553209116,57.97235324136343,63.012142282248305,68.60696983413503,74.80790346872597,81.66059322051049,89.19867192185446,97.43417796020364,106.3444004543895,114.24529165415629,122.48518663422706,130.94075232862593,139.43872256385734,147.75232686465034,155.60386510537467,162.67615650192636,168.63457890748367,173.15909162152815,175.9822890870872,176.92626620514577,175.9295420848636,173.0567963456549,168.48864287575284,162.49435223396534,155.39484648791222,147.52471583630407,139.20040961504262,130.69846608070753,122.24431445782645,114.00989183639675,106.11733538115945,98.64604408262855,91.64098002558917,85.12080024023386,79.08504507717636,73.5200704036663,68.40369910442371,63.70872026401641,59.4054265690977,55.46338915134778,51.85265056904268,48.54448732001397,45.511862374901675,42.729660193220724,40.17477323605769,37.82609033593298,35.66442295152988,33.67239459898184,31.83431086771883,30.13602173413267,28.56478383230809,27.109127495110943,25.758731409893684,24.504306393019558,23.337488893639307,22.250744256767824,21.237279412988116,20.290964448728914,19.40626239863133,18.57816655604115,17.802144595444606,17.07408882534923,16.390271930533736,15.747307611232356,15.142115578718169
62.0,5.725991281037948,5.8731890212531335,6.027214340332663,6.188481470603884,6.357436467300286,6.534560151370627,6.720371371022215,6.915430621532123,7.120344068377919,7.335768025110174,7.562413944758268,7.801053992097812,8.052527274015658,8.317746816725593,8.597707391998915,8.893494310216752,9.206293316327411,9.537401746180004,9.888241125776362,10.260371425415688,10.655507215312019,11.075536010009326,11.522539136955533,11.998815521293977,12.506908845917799,13.049638625034163,13.630135823172743,14.251883762404471,14.918765191598592,15.635116546375865,16.405790610994597,17.236229008093748,18.132546193589953,19.10162692653787,20.151239521144763,21.290167572321494,22.528363275531426,23.877125928167096,25.34930968395334,26.959565095951348,28.724619359009033,30.663600331068043,32.798409178280345,35.154145531709105,37.7595868515633,40.64771946030943,43.856311169906554,47.42850265822701,51.413373828571245,55.866408009243635,60.849724863039825,66.43187389778797,72.68686398196897,79.69193906641075,87.52338910735612,96.24941571518939,105.91879989331406,114.72129535949345,124.16702865160836,134.19131185695187,144.6742308440167,155.42630300344126,166.17676409173637,176.56896761542566,186.16848113648982,194.48904476254287,201.03848039327764,205.38057203887664,207.20140709935092,206.3632630744218,202.9297944617843,197.15428833238806,189.43487202391015,180.25070949525752,170.09672148048824,159.43084171365243,148.64058635506117,138.0287966607882,127.81417951150564,118.14097277537702,109.09273726684461,100.70676522107355,92.98709282039577,85.9152456021265,79.45856706461922,73.57636087598961,68.22422879047431,63.35700700286369,58.93066085756729,54.90343229728448,51.23646767603303,47.894095128387484,44.84387352873166,42.056498900774265,39.505627343573366,37.16765420111385,35.02147552785519,33.04824840216584,31.23116014687752,29.555212153750862,28.00702113355442,26.57463876375904,25.247389554423965,24.015726070780524,22.87110027970329,21.805849617843368,20.813096337656486,19.88665872406682,19.020972855932143,18.211023691109133,17.45228436783015,16.74066272960211,16.072454190736096
